gene_id	R1_1	R2_1	R3_1	R4_1	R6_1	RG1_1	RG3_1	RG4_1	RG5_1	RG6_1	RY1_1	RY3_1	RY4_1	RY5_1	RY6_1	R1_2	R2_2	R4_2	R6_2	RG1_2	RG2_2	RG3_2	RG4_2	RG6_2	RY1_2	RY2_2	RY3_2	RY5_2	RY7_2	R1_3	R2_3	R3_3	R5_3	R6_3	R7_3	RG1_3	RG2_3	RG3_3	RG4_3	RG6_3	RY3_3	RY4_3	RY5_3	RY6_3	RY7_3	B2_1	B3_1	B4_1	B5_1	B6_1	BG1_1	BG2_1	BG3_1	BG4_1	BG5_1	BY1_1	BY2_1	BY3_1	BY4_1	BY5_1	B1_2	B2_2	B3_2	B4_2	B5_2	BG1_2	BG2_2	BG3_2	BG4_2	BG5_2	BY1_2	BY2_2	BY4_2	BY5_2	B1_3	B2_3	B3_3	B4_3	B5_3	BG1_3	BG2_3	BG3_3	BG5_3	BG6_3	BY1_3	BY2_3	BY3_3	BY4_3	BY5_3	BY6_3
patho_DN111983_c0_g1	16.00	12.00	11.00	11.00	12.00	15.00	11.47	17.00	17.00	18.00	28.00	27.00	23.00	29.00	18.00	18.00	40.00	26.00	12.00	11.00	33.02	19.00	35.00	25.00	19.00	30.05	16.00	18.00	5.00	47.00	28.00	18.00	54.48	0.00	36.00	54.00	33.00	29.00	19.00	52.00	23.00	24.00	31.00	22.00	18.00	8.00	7.00	17.00	6.00	10.00	10.00	20.00	17.00	26.01	14.00	25.00	12.00	16.00	11.00	5.00	37.00	9.00	21.00	27.00	23.03	70.00	32.00	34.00	12.00	13.00	15.00	16.00	24.00	38.00	40.00	47.77	13.00	22.00	11.00	13.00	25.00	115.00	11.00	131.09	9.00	20.00	17.00	17.00	14.00	21.00
patho_DN111989_c0_g1	48.21	4.00	6.00	8.00	0.00	0.00	0.00	1.00	1.00	21.07	1.00	4.00	4.96	8.00	7.00	1.04	0.00	1.00	14.00	16.00	4.00	25.46	13.16	7.00	3.92	23.89	6.26	3.00	1.00	1.00	4.29	9.00	52.65	0.00	6.10	16.47	68.47	14.00	46.75	21.10	30.12	50.40	16.34	17.10	11.07	3.00	0.00	1.00	3.00	0.00	5.00	3.04	0.00	5.00	0.00	9.00	27.63	0.00	5.00	2.00	9.03	61.56	13.00	32.00	11.00	8.47	8.01	12.00	20.58	2.00	35.82	27.00	30.00	12.16	18.01	98.80	59.00	23.02	38.99	27.96	64.02	183.09	2.00	148.49	143.71	2.03	77.09	22.99	97.82	151.53
patho_DN112038_c0_g1	3.00	1.00	0.00	1.00	1.00	2.00	4.00	1.00	1.00	0.00	1.00	2.00	1.00	0.00	5.00	7.00	7.00	5.00	2.00	1.00	4.00	0.00	1.00	3.00	9.00	0.00	1.00	2.00	2.00	252.29	63.00	12.00	10.00	0.00	38.00	88.52	86.00	31.03	113.00	69.01	34.00	17.00	53.00	63.00	75.16	0.00	0.00	2.00	1.00	0.00	1.00	0.00	0.00	2.00	0.00	2.00	0.00	0.00	0.00	1.00	4.00	24.00	29.00	13.00	2.00	0.00	2.00	0.00	1.00	3.00	0.00	1.00	0.00	30.00	46.00	23.02	2.00	55.00	5.00	84.27	45.00	199.99	43.15	521.37	25.00	23.03	1.00	50.00	43.00	112.23
patho_DN112076_c2_g4	39.00	41.00	42.00	63.00	27.00	39.00	29.00	55.00	25.00	40.00	40.00	74.00	65.00	31.96	81.99	17.00	19.00	45.06	44.00	20.00	40.00	40.00	45.00	40.00	36.00	39.00	26.00	47.00	52.82	53.97	39.03	39.02	105.10	1.00	28.00	29.93	47.97	43.18	29.94	21.93	34.21	45.00	44.99	34.14	53.21	40.99	36.00	41.10	29.00	51.99	38.99	33.00	40.00	40.00	33.00	39.00	41.00	58.97	38.99	53.00	23.98	28.00	28.00	29.99	31.00	24.00	22.00	25.00	12.00	16.21	34.00	40.00	52.00	74.28	29.00	40.00	32.30	20.99	22.00	45.00	41.98	92.88	24.00	106.92	26.00	37.99	31.00	27.00	32.98	69.03
patho_DN112097_c0_g1	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	78.00	39.00	22.00	25.00	14.00	72.00	21.00	50.00	13.00	51.00	55.00	67.00	7.00	43.00	28.00	42.00	44.00	149.00	0.00	41.00	25.00	47.00	43.00	28.00	13.00	20.00	67.00	149.00	97.00	95.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	54.00	26.00	51.00	74.00	66.00	72.00	95.00	94.00	27.00	5.00	54.00	47.00	466.39	131.00	35.00	54.00	80.00	44.00	88.00	19.00	23.00	81.00	4.00	298.00	70.00	27.00	50.00	18.00	29.00	36.00
patho_DN112123_c6_g2	0.00	6.00	0.00	5.00	5.00	1.81	9.00	11.36	1.00	4.27	12.00	0.70	3.00	8.00	6.72	8.81	8.00	14.00	13.35	5.11	7.71	15.38	12.35	7.76	10.38	5.36	1.78	20.77	4.77	33.46	11.65	2.33	22.83	2.00	9.72	9.30	3.41	14.13	6.29	3.17	9.98	11.86	3.60	9.32	2.59	7.00	2.00	3.10	10.38	3.00	3.00	1.00	10.64	4.00	3.35	6.42	7.00	1.37	14.81	2.00	17.73	9.00	2.00	15.42	21.00	0.00	7.37	4.00	14.00	13.37	5.25	6.38	3.40	7.17	5.00	8.25	8.00	11.75	1.70	11.80	19.93	32.05	17.02	29.15	14.00	11.17	10.20	5.00	12.78	11.59
patho_DN112144_c2_g2	12.00	13.69	3.03	3.00	6.00	6.07	9.00	17.00	7.00	1.00	7.98	28.00	14.87	5.01	16.09	6.27	2.72	12.20	17.00	11.00	8.60	22.81	12.37	17.14	13.00	12.48	8.04	12.00	2.94	21.35	9.00	3.38	35.93	0.00	5.13	20.00	11.31	24.15	26.68	14.32	17.01	13.30	7.32	10.25	9.24	8.00	4.62	11.00	12.75	8.00	1.00	5.00	12.02	6.00	9.00	3.00	9.00	16.89	15.00	7.00	15.02	7.04	13.42	8.13	8.46	0.00	7.00	4.00	7.95	12.00	5.17	8.38	17.00	30.27	11.86	15.16	7.69	13.10	6.00	12.99	17.09	59.29	9.98	45.47	8.00	11.00	12.00	14.38	17.61	40.46
patho_DN112160_c3_g1	63.00	12.00	25.91	8.00	18.00	22.00	39.00	28.00	11.00	18.00	13.00	29.00	9.98	21.00	25.91	22.00	12.00	21.40	34.01	38.00	37.11	25.00	39.34	17.00	18.00	30.88	29.00	27.66	13.95	68.49	20.70	7.00	97.02	0.00	52.79	45.94	30.02	28.02	49.00	55.94	27.00	37.49	22.39	38.53	43.00	26.00	6.00	22.15	9.01	17.08	14.00	13.00	22.00	9.00	17.00	8.00	8.00	43.82	23.00	22.00	43.12	19.15	23.00	36.00	41.00	12.00	33.07	11.01	15.00	13.00	13.30	8.00	15.00	23.97	16.00	30.00	27.20	25.53	9.00	56.56	26.76	177.01	40.00	103.44	29.21	18.38	31.97	13.00	43.63	60.85
patho_DN112193_c1_g1	0.00	0.00	0.00	0.00	25.00	17.00	0.00	84.00	9.00	16.00	35.00	0.00	0.00	0.00	0.00	0.00	4.00	0.00	0.00	0.00	7.00	13.00	0.00	0.00	13.00	0.00	0.00	1.00	0.00	6.00	0.00	2.00	11.00	0.00	3.00	0.00	0.00	0.00	2.00	13.00	0.00	4.00	0.00	0.00	0.00	18.00	26.00	25.00	50.00	32.00	30.00	29.00	29.00	30.00	38.00	30.00	30.83	0.00	28.00	10.00	28.00	13.00	4.00	17.00	6.00	1.00	5.00	1.00	7.00	0.00	11.00	10.00	12.00	65.00	3.00	4.00	18.00	14.00	4.00	6.00	11.00	15.00	7.00	31.00	2.00	2.00	4.00	7.00	8.00	10.00
patho_DN112212_c1_g1	24.00	12.00	11.92	17.00	10.07	13.71	8.00	10.00	14.94	14.00	14.00	20.00	6.00	10.00	14.85	6.00	8.00	11.67	12.00	4.00	13.34	13.00	21.00	20.70	10.00	13.00	19.45	8.98	16.00	48.84	57.57	4.00	48.54	0.00	43.00	20.15	18.00	34.00	24.04	43.69	24.26	18.00	23.88	29.85	16.99	6.00	13.74	20.43	6.87	16.92	7.00	9.72	9.00	15.00	14.54	15.19	13.00	18.02	25.00	14.00	10.00	2.00	6.00	22.25	15.06	19.39	8.00	14.00	9.00	9.00	16.00	9.63	9.74	22.99	4.81	14.00	12.00	19.00	13.22	20.00	12.00	194.44	16.00	69.57	9.01	13.98	11.00	10.00	15.12	58.84
patho_DN112412_c0_g1	508.45	461.31	408.90	503.05	207.99	467.90	235.52	412.18	293.87	221.96	286.26	373.10	268.84	163.12	612.90	270.64	170.97	194.00	207.35	247.29	380.77	273.64	253.10	254.55	194.97	244.83	206.58	333.28	205.99	1007.73	634.39	366.60	1057.67	11.57	371.28	445.11	520.44	454.82	480.33	402.91	451.56	438.03	385.99	430.33	666.30	961.00	492.87	565.16	397.56	605.06	498.46	1176.79	564.13	847.35	515.41	1063.97	1077.00	499.41	364.45	794.02	639.00	337.06	827.00	1128.00	407.15	1163.45	649.69	589.05	464.96	212.54	246.72	224.36	651.18	2157.09	403.61	778.82	732.41	444.69	475.70	1084.78	932.61	2388.67	381.00	2479.71	295.71	423.13	401.50	100.54	917.27	1190.32
patho_DN112433_c0_g1	2.00	4.00	9.00	4.00	1.00	0.00	5.00	10.03	6.00	3.00	7.00	9.01	5.95	3.00	32.49	6.00	0.00	21.00	9.92	4.44	18.00	11.78	5.00	5.70	12.93	28.96	24.99	7.00	25.96	72.88	26.00	8.79	54.26	0.00	18.54	18.03	34.99	29.92	7.00	35.00	17.91	21.00	22.00	0.00	3.00	7.00	0.00	8.82	7.88	2.00	4.66	0.00	6.00	4.00	5.00	5.00	4.79	9.00	3.23	1.00	7.00	4.01	9.00	6.70	11.00	1.00	2.97	0.00	6.60	8.00	9.00	0.00	4.00	15.00	20.05	12.00	8.96	8.55	5.78	6.93	4.83	33.00	8.97	56.84	4.00	39.23	12.00	11.00	19.00	36.67
patho_DN112586_c5_g1	28.00	18.73	21.22	4.00	17.00	10.00	14.20	12.78	12.00	5.00	16.00	15.38	6.00	8.00	15.00	23.99	5.00	26.91	30.00	22.00	12.00	44.99	29.00	30.67	1.00	21.98	20.00	10.00	22.00	90.00	17.10	4.00	38.25	3.00	33.00	26.00	23.00	30.29	5.00	22.00	16.00	12.00	8.00	19.72	33.87	13.99	8.00	8.00	16.40	6.00	10.83	18.87	10.00	4.00	4.00	10.00	13.00	30.00	14.97	6.28	18.96	10.54	9.00	31.29	16.96	15.00	14.00	1.00	14.00	10.98	10.00	12.00	12.02	47.14	11.00	42.93	16.18	34.00	25.74	10.92	17.00	42.66	13.00	50.31	19.22	7.41	14.97	15.00	13.00	26.28
patho_DN112650_c0_g1	8.52	6.27	11.08	7.86	11.22	5.43	8.97	60.12	7.33	13.99	5.65	70.77	6.74	6.05	34.85	6.42	2.48	32.84	40.37	30.47	48.18	15.19	42.29	103.58	32.00	18.20	50.61	38.27	77.35	88.20	28.51	9.23	100.36	0.00	39.75	23.48	48.57	38.44	82.50	35.58	15.94	25.30	10.52	64.12	18.26	3.00	5.30	2.00	11.01	12.30	13.30	4.13	12.93	4.19	11.92	15.44	7.84	98.78	1.00	0.00	18.08	6.81	18.56	24.06	9.04	7.95	8.71	2.85	19.83	34.04	9.84	5.23	14.60	75.86	9.17	18.19	13.04	26.34	11.43	2.30	10.54	49.60	8.21	78.52	11.41	5.10	32.94	18.66	7.67	43.92
patho_DN112683_c0_g2	14.89	6.10	17.63	18.16	4.00	9.16	12.96	14.38	8.19	14.06	14.97	22.84	10.94	7.48	16.47	10.34	12.78	16.83	15.48	35.03	12.59	16.99	23.03	27.74	10.00	4.81	20.29	31.12	16.27	74.07	30.02	7.81	87.56	0.00	54.55	32.48	30.16	22.92	37.54	17.34	27.68	30.40	9.99	24.19	27.54	16.68	8.05	21.75	10.33	17.32	14.81	15.17	15.26	19.47	20.03	15.60	21.86	23.90	12.01	3.00	14.69	6.36	4.07	19.09	20.39	7.03	11.17	4.14	13.03	15.37	11.53	17.08	20.45	65.04	16.62	26.93	28.80	35.79	10.16	8.11	25.51	120.49	4.50	73.78	33.11	29.57	17.76	18.26	12.28	26.31
patho_DN112685_c3_g1	17.09	8.67	13.22	12.97	7.01	11.76	9.04	16.30	11.00	8.25	11.75	21.08	9.50	4.44	12.52	3.89	2.00	6.28	9.32	12.32	28.09	12.65	20.64	11.97	4.63	10.01	13.00	7.98	20.74	20.63	6.99	0.00	30.61	0.00	16.29	10.27	14.50	15.15	13.66	9.02	20.57	30.87	7.04	18.18	7.57	3.70	17.40	22.16	7.30	21.38	7.75	10.01	3.00	7.76	4.22	11.28	8.45	37.51	7.20	4.11	11.00	2.00	9.66	10.64	8.74	2.30	11.01	3.41	6.81	4.36	4.36	8.89	3.27	25.99	9.00	11.05	7.19	20.34	8.02	8.58	4.29	35.41	15.69	32.21	13.89	14.83	2.30	6.26	7.39	23.71
patho_DN112724_c0_g1	0.00	4.94	0.00	0.00	0.00	2.00	1.00	3.99	1.00	4.43	5.00	1.00	3.11	4.85	0.00	598.41	1223.99	570.54	538.84	499.16	1210.95	349.01	678.01	599.73	600.75	1082.40	472.96	1347.49	261.00	89.52	47.07	945.72	356.75	3.00	203.88	129.65	120.96	119.74	95.78	144.00	96.72	98.76	135.20	179.44	128.51	0.00	0.99	1.91	0.00	1.00	1.99	0.00	1.97	0.00	0.00	8.93	1.00	0.00	0.91	0.00	996.17	175.00	105.00	327.00	963.92	1911.50	498.00	1514.83	286.02	294.00	891.13	2294.77	436.61	1804.06	166.46	65.01	64.00	80.98	154.00	117.96	137.49	749.43	210.00	1835.02	77.64	19.00	1476.88	54.00	147.45	421.07
patho_DN112728_c0_g1	28.00	1.98	8.66	5.00	1.00	4.04	0.00	2.00	16.00	7.00	3.32	82.95	10.93	3.00	3.00	14.00	3.00	8.00	1.83	14.88	14.41	17.01	0.00	17.00	2.94	2.00	4.00	4.00	16.00	37.05	51.78	9.00	70.36	0.00	5.00	34.06	10.00	44.01	31.02	29.00	44.94	29.08	8.00	38.99	30.00	3.00	8.00	15.00	12.00	21.05	11.00	6.00	48.58	5.00	15.00	3.00	6.00	74.01	15.05	18.00	24.00	33.00	30.00	15.00	27.00	3.98	22.81	2.00	14.00	4.95	8.00	4.00	24.00	108.64	18.85	18.00	11.00	7.00	19.49	19.57	28.00	26.06	7.99	167.98	30.00	62.00	8.00	18.00	17.03	43.00
patho_DN112854_c2_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.00	7.00	23.00	11.00	2.00	3.00	32.00	7.00	4.00	5.00	5.00	1.00	13.00	0.00	71.00	69.00	8.00	60.93	3.00	40.00	21.97	3.00	76.00	28.00	9.00	48.00	57.04	31.00	16.00	28.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.00	4.00	0.00	0.00	8.00	8.00	0.00	0.00	10.00	2.00	15.00	5.00	0.00	3.00	23.00	30.00	30.00	5.00	14.00	20.00	3.00	328.00	2.00	98.00	47.00	15.00	1.00	9.00	56.00	96.00
patho_DN112934_c0_g1	31.12	22.07	27.31	36.12	18.53	16.16	12.07	22.11	21.33	17.64	21.67	27.59	20.75	8.31	20.20	15.08	3.00	13.54	16.01	12.87	19.76	21.25	30.24	28.76	14.37	16.55	15.97	13.47	19.27	76.48	50.54	6.55	71.31	0.00	26.13	24.71	41.93	43.53	24.79	28.71	25.99	35.16	13.98	40.99	33.03	23.19	13.27	19.24	8.31	22.93	25.01	20.96	20.73	20.62	29.05	22.40	11.60	30.96	23.84	17.75	12.00	9.00	15.61	21.39	16.66	16.22	16.74	11.48	11.97	13.58	15.01	20.16	11.03	50.74	24.10	29.04	13.85	22.78	14.02	12.09	28.09	132.13	12.00	103.04	18.25	27.18	12.63	16.99	18.44	51.83
patho_DN113023_c4_g1	36.86	9.00	23.54	7.00	14.00	17.57	15.98	37.07	17.73	17.32	11.00	25.80	14.97	18.99	35.67	11.99	13.05	23.72	37.59	16.76	20.00	22.08	42.82	25.52	14.00	19.05	24.81	30.04	17.00	111.47	63.01	12.00	136.70	1.00	47.18	78.73	62.17	79.93	70.65	77.68	40.00	54.86	64.40	74.30	45.95	2.85	7.00	19.68	12.56	25.69	11.23	11.98	15.18	29.00	11.06	7.00	8.00	38.59	17.84	19.01	39.42	16.00	21.00	33.97	32.98	11.45	34.10	12.17	14.19	20.00	24.79	21.00	24.02	62.49	15.00	43.48	17.31	23.00	27.01	42.00	47.93	387.82	36.07	210.44	27.14	27.97	28.71	20.12	49.07	123.08
patho_DN113034_c0_g1	55.65	38.00	27.00	17.00	15.00	38.31	37.98	30.90	26.31	33.00	24.00	62.01	24.42	27.64	56.75	27.23	7.00	23.99	29.01	35.70	41.98	30.99	47.00	32.04	41.06	21.00	30.00	48.00	41.97	181.13	84.40	28.00	189.06	9.00	73.15	75.54	106.35	86.54	80.64	74.69	69.33	73.01	36.91	56.45	42.00	20.97	11.86	28.00	27.00	19.00	13.00	26.00	17.00	20.00	28.00	12.00	22.00	70.85	25.00	38.00	42.00	31.03	23.00	32.00	20.00	8.00	13.00	6.00	28.00	42.08	7.00	14.00	17.00	62.00	13.97	50.00	28.00	39.99	14.00	42.99	27.70	261.89	29.00	120.03	20.00	13.00	12.00	15.00	13.88	66.84
patho_DN113036_c6_g1	24.00	6.00	10.00	9.00	3.00	7.98	11.00	21.00	3.00	14.00	10.00	14.00	3.00	6.00	14.00	5.00	2.00	18.00	20.01	19.00	37.00	33.00	24.00	22.00	18.00	13.00	14.00	25.99	13.00	48.00	25.00	7.00	106.65	5.00	25.00	34.00	58.36	42.00	38.00	47.00	39.00	33.00	30.00	43.00	18.00	8.00	1.00	12.00	9.00	11.00	4.00	8.00	11.00	15.00	12.00	2.00	4.00	14.00	6.00	11.00	18.98	10.00	13.00	30.00	21.00	4.00	36.00	11.00	23.00	17.00	23.00	19.00	19.00	34.00	20.00	36.00	17.00	28.99	8.00	27.00	37.00	141.10	23.00	147.76	26.00	18.00	23.00	13.00	20.00	57.01
patho_DN113036_c7_g2	22.00	1.00	10.00	7.00	1.00	2.00	5.00	17.00	0.00	12.00	4.00	19.00	6.00	4.00	17.00	9.00	4.00	3.00	9.00	14.00	10.00	18.00	22.00	12.00	5.00	7.00	9.00	13.00	8.00	48.00	15.00	4.00	39.00	0.00	33.00	11.00	12.00	9.00	21.00	17.00	21.02	30.00	10.29	19.00	21.00	8.00	3.00	12.00	14.00	9.00	1.00	1.00	7.00	15.00	4.00	4.00	4.00	20.00	23.00	7.00	25.00	8.00	17.00	16.00	20.00	2.00	7.00	5.00	9.00	3.01	10.00	9.00	9.00	39.00	10.00	25.00	9.00	14.00	9.00	16.00	24.00	120.02	19.00	73.00	8.00	22.00	15.00	11.00	19.00	53.49
patho_DN113096_c4_g2	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	41.00	153.00	103.00	101.00	120.00	93.00	135.00	101.00	59.00	120.00	78.00	81.00	161.00	27.00	274.53	311.01	93.00	303.00	9.00	237.00	179.00	106.90	221.19	111.99	85.00	135.45	237.00	142.74	193.00	165.97	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	78.00	9.00	1.00	2.00	86.74	92.00	28.00	32.00	120.00	49.00	168.00	127.00	9.00	126.81	38.00	55.00	105.00	40.00	81.00	178.00	105.00	804.65	77.00	626.81	179.00	80.00	59.01	37.00	206.00	325.86
patho_DN113111_c0_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	100.00	275.84	208.03	110.00	278.00	140.00	258.85	162.93	103.00	272.99	152.79	188.00	227.83	16.98	109.36	206.46	206.96	308.82	1.00	158.06	161.24	143.49	171.07	236.00	72.00	125.88	265.17	144.30	271.19	168.99	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	138.98	18.00	6.00	4.00	278.98	121.46	67.00	59.00	331.82	106.00	524.91	274.00	2.00	301.04	48.96	79.00	79.95	58.04	64.53	187.99	121.95	804.12	41.98	1266.37	336.83	72.66	224.00	51.00	143.97	359.94
patho_DN113138_c5_g1	69.03	39.75	46.80	27.23	30.43	46.14	35.03	56.04	30.07	38.28	27.41	50.74	31.98	37.87	47.71	27.63	6.06	36.44	60.81	58.34	37.36	53.09	63.19	57.33	21.02	33.78	46.92	38.64	42.44	140.06	47.06	12.45	139.06	1.00	69.36	67.27	48.60	88.30	82.07	70.51	57.78	73.91	32.74	86.76	42.59	25.71	30.08	52.95	43.21	55.45	30.93	17.91	48.82	48.01	47.55	30.04	35.03	84.15	45.35	52.56	28.87	21.27	47.63	55.57	46.54	12.12	50.84	13.57	39.64	34.13	28.95	40.22	21.22	95.53	44.63	59.40	34.90	50.21	31.49	48.75	61.94	239.33	42.41	226.33	61.32	48.96	37.52	30.75	59.23	120.92
patho_DN113149_c1_g1	12.00	4.00	6.00	1.00	1.00	3.00	0.00	7.00	4.00	2.00	1.00	7.00	2.00	2.00	9.00	1.00	0.00	1.00	6.00	1.00	2.00	4.00	6.00	6.00	3.00	1.00	2.00	4.00	5.00	5.00	5.00	0.00	9.00	0.00	3.00	7.00	2.00	6.00	4.00	4.00	2.00	5.00	3.00	6.00	3.00	1.00	0.00	4.00	3.00	1.00	3.00	3.00	8.00	3.00	6.00	5.00	4.00	3.00	4.00	4.00	2.00	3.00	2.00	9.00	3.00	1.00	1.00	3.00	4.00	3.00	3.00	3.00	5.00	3.00	4.00	4.00	5.00	2.00	2.00	7.00	8.00	15.00	2.00	26.00	8.00	1.00	5.00	1.00	2.00	5.00
patho_DN113225_c1_g1	353.45	277.42	489.79	377.22	181.09	232.36	297.66	404.68	174.58	233.71	283.89	437.34	198.10	254.93	417.57	241.38	44.75	329.63	362.97	337.96	364.76	485.96	240.37	506.28	213.75	213.21	404.31	323.31	421.09	1162.36	336.47	110.30	984.53	12.00	412.62	348.53	414.53	367.25	424.05	272.95	339.13	343.51	109.10	364.08	310.94	324.20	258.49	254.71	236.84	435.91	287.72	315.96	370.50	341.01	300.76	270.01	299.63	568.38	246.25	158.90	232.04	162.00	232.68	353.26	224.38	90.86	275.34	44.22	313.66	285.50	203.50	125.97	300.25	816.61	299.42	446.28	319.10	376.88	203.78	205.86	228.65	888.80	124.95	1039.49	302.49	306.56	332.04	323.47	258.77	570.48
patho_DN113374_c1_g1	57.39	50.09	39.52	53.42	27.78	40.42	16.00	52.85	48.00	31.08	27.78	36.52	25.90	32.69	40.11	29.42	9.00	28.00	24.09	32.78	57.47	36.68	48.99	54.64	21.90	31.34	41.93	46.68	26.44	99.55	53.80	9.75	98.52	1.00	70.86	36.09	53.77	51.34	52.10	55.93	47.49	45.97	38.13	66.12	31.50	27.94	43.90	49.81	26.43	45.44	29.70	46.25	32.47	44.53	39.11	67.42	47.19	54.46	37.38	38.39	26.78	15.00	36.20	25.30	23.58	31.09	33.40	16.53	24.86	25.08	30.50	39.12	23.57	57.02	21.45	34.01	22.54	37.83	18.18	24.85	33.76	171.83	30.96	161.75	59.23	37.75	28.71	36.30	35.00	86.75
patho_DN113380_c1_g2	0.99	0.00	0.00	0.00	0.00	0.00	1.03	2.17	0.00	1.63	0.00	2.00	0.00	0.00	0.00	0.00	1.03	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.34	1.00	0.00	0.00	0.00	59.31	17.38	0.00	27.32	0.00	4.35	17.20	16.08	8.02	21.91	27.32	7.22	6.29	17.69	26.45	13.14	1.00	0.00	0.00	3.00	2.07	1.06	0.00	1.00	0.00	1.04	6.27	6.08	6.16	1.12	0.00	0.00	6.23	9.41	0.00	1.03	0.00	1.02	0.00	4.47	0.00	0.00	1.07	2.00	12.32	16.84	1.08	12.05	26.11	5.99	12.42	13.85	37.35	1.02	215.19	0.00	12.22	0.00	3.77	11.64	39.30
patho_DN113387_c1_g2	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	35.23	131.99	68.60	81.98	96.00	46.07	98.65	59.16	47.83	98.89	59.77	54.00	161.43	11.94	95.92	112.37	90.72	169.05	5.00	79.83	59.70	47.77	94.19	83.45	54.01	77.03	103.93	85.48	88.90	64.78	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	66.49	13.10	5.00	3.00	104.86	51.10	22.63	27.00	141.60	51.00	155.24	106.60	2.02	82.79	22.80	54.00	76.58	41.02	45.61	178.26	49.90	397.04	55.00	353.55	117.15	48.68	56.29	30.60	119.53	193.44
patho_DN113413_c0_g2	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	64.00	201.00	81.00	104.00	221.00	138.00	144.00	87.00	61.00	158.00	74.00	80.00	428.00	19.00	34.00	55.00	178.00	173.00	2.00	33.00	46.00	62.00	24.00	58.00	47.00	41.00	55.00	44.00	51.00	37.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	115.00	12.00	4.00	1.00	172.00	188.00	42.00	76.00	309.00	86.00	289.00	162.00	1.00	221.01	35.00	13.00	31.00	27.00	19.00	163.00	62.00	129.11	111.00	480.00	30.00	19.00	86.00	17.00	62.00	91.00
patho_DN113424_c0_g2	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	11.99	5.00	0.00	0.00	3.00	1.00	5.97	2.00	0.00	4.74	14.00	14.00	4.00	5.00	9.00	2.00	9.00	27.89	48.99	3.00	5.00	134.02	0.00	3.00	10.00	77.00	48.00	8.00	0.00	31.00	29.00	9.00	35.00	38.98	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	10.00	0.00	0.00	0.00	1.00	2.00	1.00	1.00	1.00	0.00	0.00	0.00	7.14	6.00	0.00	2.00	30.00	0.00	31.79	0.00	0.00	1.00	0.00	0.00	6.00	0.00	70.00	0.00	3.00	1.00	1.00	4.00	10.00
patho_DN113495_c2_g4	84.01	11.00	46.06	80.00	9.00	15.00	18.00	13.99	8.00	13.00	9.00	85.58	5.00	9.00	36.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	2.00	2.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	4.00	0.00	0.00	0.00	3.00	0.00	4.00	0.00	2.00	0.00	19.00	4.00	1.00	9.00	6.00	0.00	7.70	7.00	13.00	0.00	22.00	37.00	25.00	23.00	18.00	84.22	30.00	9.00	1.00	0.00	1.00	2.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	28.00	17.00	0.00	1.00	0.00	0.00	1.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	2.42	0.00	0.00
